Serial,Source,Commodity,Date,Sentence,Polarity,Subjectivity,Sentiment_Type
11999,Money Control,gold,30.05.2013,Gold futures up 1% after disappointing U.S. GDP data,-0.6,0.7,Negative
12001,Money Control,gold,30.05.2013,"Gold hits one-week high as it rallied at USD 1,410.51- its highest since May 22, as investors shifted money back to the bullion.",0.08,0.27,Positive
12003,Money Control,gold,30.05.2013,"Goldm prices on MCX were trading higher. MCX Goldm June contract was trading at Rs 26882 up Rs 196, or 0.73 percent.",0.25,0.5,Positive
12005,Money Control,gold,30.05.2013,"Gold rallies 1% to climb above USD1,400 on weak dollar, equities",-0.1875,0.3625,Negative
12007,Money Control,gold,30.05.2013,"Rupee is depreciating and that might continue, which may take gold prices on the upside, Naveen Mathur, Angel Broking said.",0,0,Neutral
12009,Money Control,gold,30.05.2013,"Gold prices on MCX were trading higher. MCX Gold June contract was trading at Rs 26725 up Rs 95, or 0.36 percent.",0.25,0.5,Positive
12010,Money Control,gold,30.05.2013,Gold inches lower despite WGC comments,0,0,Neutral
12013,Money Control,gold,29.05.2013,"Geojit Comtrade has come out with its report on metals and energy. According to the research firm, one can sell MCX Gold June around Rs 26500 levels with a stop loss above Rs 26700 for price target of Rs 26100.",-0.1,0.25,Negative
12014,Money Control,gold,29.05.2013,"At 16:11 hrs MCX Goldpetal June contract was trading at Rs 2658 up Rs 5, or 0.19 percent. Goldpetal prices have moved down Rs 366, or 12.10 percent in the June series so far.",-0.027777778,0.644444444,Negative
12016,Money Control,gold,29.05.2013,"The rupee, which hit a 10-month low on Wednesday, plays an important role in determining the landed cost of the dollar-quoted yellow metal.",0.133333333,0.433333333,Positive
12018,Money Control,gold,29.05.2013,"Asian gold demand from April to June will reach a quarterly record as bullion consumers in the region, especially price-sensitive countries such as India and China, take possession of supply freed up by selling from exchange-traded funds (ETFs), the World Gold Council (WGC) said on Wednesday.",0,0.5,Neutral
12019,Money Control,gold,29.05.2013,"Emkay Commodity Research has come out with its report on precious and base metals. According to the research firm, Gold in India is also likely to move down but a weaker rupee can limit the downside in prices.",-0.131111111,0.737777778,Negative
12020,Money Control,gold,29.05.2013,"MCX GOLDM prices have moved down Rs 3621, or 12.01 percent in the June series so far. At 14:00 hrs MCX GOLDM June contract was trading at Rs 26520 up Rs 47, or 0.18 percent.",-0.027777778,0.644444444,Negative
12024,Money Control,gold,29.05.2013,"Gold futures edge higher, gains limited by Fed QE doubts",0.089285714,0.321428571,Positive
12025,Money Control,gold,29.05.2013,"Fortune Financial Services has come out with its technical report on bullion. According to the research firm, MCX Gold June futures contract trend is weak on chart, day traders can sell on rise or sell at Rs 26580 for price target of Rs 26180 & Rs 26000 with a stop loss above Rs 26700.",-0.115,0.245,Negative
12028,Money Control,gold,29.05.2013,"MCX GOLD prices have moved down Rs 5784, or 17.97 percent in the June series so far. At 11:08 hrs MCX GOLD June contract was trading at Rs 26410 down Re 1.",-0.07037037,0.525925926,Negative
12029,Money Control,gold,29.05.2013,"Commodity market expert, Ashish Shah of Sushil Finance suggests buying gold on dips at current levels for a target price of Rs 26,800 per 10gm.",0,0.4,Neutral
12030,Money Control,gold,29.05.2013,"In a bid to curb demand for gold, the RBI yesterday imposed restrictions on banks and NBFCs for providing loans against gold coins as well as units of gold ETFs and mutual funds.",0,0,Neutral
12033,Money Control,gold,28.05.2013,Gold erases losses after U.S. data sparks talk of end of Fed stimulus,0,0,Neutral
12036,Money Control,gold,28.05.2013,"MCX Gold prices have moved down Rs 5913, or 18.37 percent in the June series so far. At 16:32 hrs MCX Gold June contract was trading at Rs 26281 down Rs 165, or 0.62 percent.",-0.07037037,0.525925926,Negative
12038,Money Control,gold,28.05.2013,"Fortune Financial Services has come out with its technical report on bullion. According to the research firm, one can sell MCX Gold June futures contract with a stop loss above Rs 26580 for price target of Rs 26180 & Rs 26000.",-0.05,0.15,Negative
12039,Money Control,gold,28.05.2013,"Geojit Comtrade has come out with its report on metals and energy. According to the research firm, one can sell MCX Gold June contract around Rs 26300 levels with a stop loss above Rs 26500, for price target of Rs 26000.",-0.1,0.25,Negative
12040,Money Control,gold,28.05.2013,Gold futures under pressure after JP Morgan cuts price outlook,0,0,Neutral
12041,Money Control,gold,28.05.2013,Indian gold futures drop owing to less buyers and losses in the overseas markets. Jewellers feel that they were heading towards a lean demand season.,-0.166666667,0.066666667,Negative
12042,Money Control,gold,28.05.2013,"RBI does not intend to ban banks from selling gold coins, said the central bank governor - Duvvuri Subbarao on Tuesday. While the central bank wants to ensure genuine investment demand, it, under no circumstances, encourages speculative investments in gold.",0.15,0.275,Positive
12044,Money Control,gold,28.05.2013,"MCX Goldm prices have moved down Rs 3555, or 11.85 percent in the July series so far. At 13:43 hrs MCX Goldm July contract was trading at Rs 26445 down Rs 80, or 0.30 percent.",-0.07037037,0.525925926,Negative
12047,Money Control,gold,28.05.2013,"Demand in the physical market continued to hold prices near $1,400 an ounce as the recent drops in the spot market lured buyers to invest in bullion.",0.033333333,0.264285714,Positive
12049,Money Control,gold,28.05.2013,"MCX Goldguinea prices have moved down Rs 3119, or 12.94 percent in the May series so far. At 11:02 hrs MCX Goldguinea May contract was trading at Rs 20981 down Rs 93, or 0.44 percent.",-0.07037037,0.525925926,Negative
12052,Money Control,gold,27.05.2013,"Gold gained 0.6 percent to 1,395.38 dollar an ounce. Prices advanced 2 per cent last week, the best showing since the five days to April 26, on speculation the US Federal Reserve will maintain asset purchases. Silver also climbed 1.3 percent to 22.69 dollar an ounce.",0.466666667,0.322222222,Positive
12054,Money Control,gold,27.05.2013,"Shedding nearly a fifth after hitting a peak of Rs 32,464 in November last year, gold futures in India are likely to edge higher this week due to increased physical demand and weak rupee.",-0.021428571,0.444217687,Negative
12056,Money Control,gold,27.05.2013,"At 16:03 hrs MCX Goldm July contract was trading at Rs 26467 down Rs 24, or 0.09 percent. MCX Goldm prices have moved down Rs 3533, or 11.78 percent in the July series so far.",-0.07037037,0.525925926,Negative
12058,Money Control,gold,27.05.2013,"Brokerage house Karvy Commodities Broking has come out with its report on bullion. According to the research firm, the dollar index may may support an up-move in gold and silver prices. One can expect the bullion to trade sideways in today's session.",-0.2,0.4,Negative
12060,Money Control,gold,27.05.2013,"The actively traded gold for June delivery on the Multi Commodity Exchange (MCX) was 0.07 percent higher at 26,424 rupees per 10 grams.",0.058333333,0.55,Positive
12061,Money Control,gold,27.05.2013,"Emkay Commodity Research has come out with its report on precious and energy. According to the research firm, Gold in India is also likely to move in a range on back of a range bound movement in the rupee.",0.075,0.6,Positive
12062,Money Control,gold,27.05.2013,Way2Wealth has come out with its special report on commodities. According to the research firm one can buy MCX Gold above Rs 26680 for price target of Rs 27000 with a atop loss of Rs 26499.,0.052380952,0.357142857,Positive
12066,Money Control,gold,27.05.2013,"Geoff Lewis feels for Fed to withdraw stimulus, payroll and other economic data from the US has to be strong. He expects US economic data to be weaker in second half of this year.",0.090277778,0.279166667,Positive
12067,Money Control,gold,27.05.2013,"MCX GOLD August contract was trading at Rs 26571 down Rs 9, or 0.03 percent at 11:16 hours IST. GOLD prices have moved down Rs 5656, or 17.55 percent in the August series so far.",-0.07037037,0.525925926,Negative
12070,Money Control,gold,27.05.2013,"Sell crude at Rs 5,300 per bbl with stop at Rs 5,400 per bbl for target of Rs 5,150 per bbl, advises Shreekant Jha of PJ Commodity.",-0.7,1,Negative
12071,Money Control,gold,27.05.2013,"Kishore Narne, Associate Director, Head - Commodity & Currency at Motilal Oswal Commodity Broker believes that good trade in gold could be a sell on rallies rather than buying at these levels.",0.7,0.6,Positive
12074,Money Control,gold,26.05.2013,Gold / Silver / Copper futures - Weekly outlook: May 27 - 31,0,0,Neutral
12075,Money Control,gold,25.05.2013,Gold prices have fallen nearly 20 percent since the start of the year and are on the verge of their biggest quarterly drop in more than 15 years.,0.3,0.45,Positive
12077,Money Control,gold,24.05.2013,Gold falls as order for U.S. durable goods surprise on upside,0,0,Neutral
12078,Money Control,gold,24.05.2013,"Geojit Comtrade has come out with its report on metals and energy. According to the research firm, one can sell MCX Gold June contract around Rs 26350 levels with a stop loss above Rs 26500 for price target of Rs 26000 levels.",-0.1,0.25,Negative
12079,Money Control,gold,24.05.2013,"Brokerage house IIFL has come out with its report metals and energy. According to the research firm, MCX Gold June contract has support at Rs 25,800/10gms and resistance at Rs 26,800/10gms.",-0.2,0.4,Negative
12082,Money Control,gold,24.05.2013,"MCX Goldm prices have moved down Rs 3751, or 12.44 percent in the June series so far. At 16:49 hrs MCX Goldm June contract was trading at Rs 26390 down Rs 107, or 0.40 percent.",-0.07037037,0.525925926,Negative
12083,Money Control,gold,24.05.2013,"After huge buying of physical gold in April and May, traders feel that gold buying is entering a lean season in India",0.2,0.521428571,Positive
12084,Money Control,gold,24.05.2013,"Goldm prices on MCX declined on Friday. At 13:48 hrs MCX Goldm August contract was trading at Rs 26483 down Rs 172, or 0.65 percent.",-0.155555556,0.288888889,Negative
12086,Money Control,gold,24.05.2013,"Naveen Mathur of Angel Broking said that gold prices would consolidate at around Rs 26,000-26,200 per 10gm levels.",0,0,Neutral
12087,Money Control,gold,24.05.2013,"Emkay Commodity Research has come out with its report on precious and energy. According to the research firm, Gold prices are expected to remain in a range on concerns over the duration of Fed‘s bond buying program. In India also it is likely to move in a range on back of a range bound movement in the rupee.",0.04,0.56,Positive
12090,Money Control,gold,24.05.2013,"MCX Gold August contract was trading at Rs 26550 down Rs 94, or 0.35 percent. Gold prices have moved down Rs 5677, or 17.62 percent in the August series so far.",-0.07037037,0.525925926,Negative
12091,Money Control,gold,24.05.2013,Gold inches down on profit-taking,-0.155555556,0.288888889,Negative
12092,Money Control,gold,23.05.2013,Gold futures off the highs after jobless data; Fed easing in focus,0,0,Neutral
12093,Money Control,gold,23.05.2013,"Brokerage house Karvy Commodities Broking has come out with its report on bullion. The research firm has recommended traders to remain on sell side in gold and silver, in its research report dated May 23, 2013.",-0.2,0.4,Negative
12094,Money Control,gold,23.05.2013,"The Reserve Bank of India restricted banks from consignment imports of the yellow metal, except for jewellery exporters, after imports in April jumped more than 150 percent, despite a 50 percent hike in import duty in January.",0.25,0.25,Positive
12097,Money Control,gold,23.05.2013,"At 15:49 hrs MCX Goldpetal May contract was trading at Rs 2632 up Rs 30, or 1.15 percent. However, Goldpetal prices have moved down Rs 371, or 12.35 percent in the May series so far.",-0.027777778,0.644444444,Negative
12099,Money Control,gold,23.05.2013,"At 14:11 hrs MCX Goldguinea June contract was trading at Rs 21135 up Rs 181, or 0.86 percent. However, prices have moved down Rs 3066, or 12.67 percent in the June series so far.",-0.027777778,0.644444444,Negative
12103,Money Control,gold,23.05.2013,"At 11:14 hrs MCX GOLD June contract was trading at Rs 26165 up Rs 202, or 0.78 percent. However, Gold prices have moved down Rs 6029, or 18.73 percent in the June series so far.",-0.027777778,0.644444444,Negative
12104,Money Control,gold,23.05.2013,The research firm expects precious metals to trade on a negative note on the back of strength in DX coupled with weak global market sentiments.,-0.0625,0.404166667,Negative
12106,Money Control,gold,23.05.2013,"After US Federal Reserve Chairman Bernanke hints at slowing bond buys, gold fell for a third straight session on Thursday",0.1,0.2,Positive
12107,Money Control,gold,23.05.2013,Gold falls on mixed Bernanke comments,0,0.25,Neutral
12108,Money Control,gold,22.05.2013,"Gold falls as Bernanke says policy stays loose, but under review",-0.076923077,0.269230769,Negative
12109,Money Control,gold,22.05.2013,"Gold futures rise 1% ahead of Bernanke, Fed minutes",0,0,Neutral
12110,Money Control,gold,22.05.2013,"After India banned the import of gold on payment of margin basis in January, physical gold market still awaits fresh guidelines from the Reserve Bank of India.",0.15,0.321428571,Positive
12111,Money Control,gold,22.05.2013,"Geojit Comtrade has come out with its report on metals and energy. According to the research firm, one can buy MCX Gold June around 26200 levels with a stop loss below Rs 26000 for price target of Rs 26600.",-0.2,0.4,Negative
12113,Money Control,gold,22.05.2013,"Goldpetal prices on MCX advanced. At 16:07 hours IST, MCX Goldpetal July contract was trading at Rs 2646 up Rs 18, or 0.68 percent.",0.4,0.6,Positive
12117,Money Control,gold,22.05.2013,"Emkay Commodity Research has come out with its report on precious, base metals and energy. According to the research firm, Gold in India is also likely to be in range. However a weaker rupee due to weak domestic markets can support prices.",-0.142857143,0.642857143,Negative
12119,Money Control,gold,22.05.2013,"MCX Goldguinea May contract was trading at Rs 20990 up Rs 94, or 0.45 percent. MCX Goldguinea prices have moved down Rs 3110, or 12.90 percent in the May series so far.",-0.027777778,0.644444444,Negative
12120,Money Control,gold,22.05.2013,Tariff value of gold has been slashed from USD 466 per ten grams to USD 440 per ten grams.,0,0,Neutral
12122,Money Control,gold,22.05.2013,"Gold futures gain ahead of Bernanke, U.S. stimulus in focus",0,0,Neutral
12123,Money Control,gold,22.05.2013,Investors are just starting to realize that their framework for analysis can't account for what's happening in the world right now.,0.142857143,0.317857143,Positive
12124,Money Control,gold,22.05.2013,"Fortune Financial Services has come out with its technical report on bullion. According to the research firm, MCX Gold June futures contract trend is weak on chart, day traders can sell on rise or buy above Rs 26370 for price target of Rs 26580 & Rs 26700 with a stop loss below Rs 26100.",-0.115,0.245,Negative
12128,Money Control,gold,22.05.2013,"At 11:10 hrs MCX Gold June contract was trading at Rs 26107 down Rs 3, or 0.01 percent. Gold prices have moved down Rs 6087, or 18.91 percent in the June series so far.",-0.07037037,0.525925926,Negative
12129,Money Control,gold,22.05.2013,"Commerzbank analyst Axel Rudolph said the overall picture remains negative as long as gold remains below resistance around USD 1,500-1,532.20.",-0.116666667,0.266666667,Negative
12130,Money Control,gold,22.05.2013,Gold continues to fall even as dollar loses ground,-0.3,0.1,Negative
12131,Money Control,gold,21.05.2013,Gold falls as dollar strengthens ahead of Bernanke testimony,0,0,Neutral
12133,Money Control,gold,21.05.2013,"Gold under pressure as dollar firms ahead of Bernanke, Fed minutes",0,0,Neutral
12135,Money Control,gold,21.05.2013,"Geojit Comtrade has come out with its report on metals and energy. According to the research firm, one can buy MCX Gold June contract around Rs 26200 levels with a stop loss below Rs 26000 for price target of Rs 26600.",-0.2,0.4,Negative
12139,Money Control,gold,21.05.2013,"Emkay Commodity Research has come out with its report on precious metals and energy. According to the research firm, gold prices are expected to move in a range as technical buying in lower levels and lack of physical buying can keep the prices in range.",0.04,0.408571429,Positive
12140,Money Control,gold,21.05.2013,"India's gold and silver imports jumped 138 percent in value terms in April as traders stocked up ahead of the Akshaya Tritiya festival in May, which is an occasion to buy gold.",0,0,Neutral
12142,Money Control,gold,21.05.2013,"MCX Goldguinea prices have moved down Rs 3174, or 13.17 percent in the May series so far. At 13:51 hrs MCX GOLDGUINEA May contract was trading at Rs 20926 up Rs 17, or 0.08 percent.",-0.027777778,0.644444444,Negative
12143,Money Control,gold,21.05.2013,"Fortune Financial Services has come out with its technical report on bullion. According to the research firm, MCX Gold June futures contract trend is weak on chart, traders can sell on rise or sell at Rs 26350 for price target of Rs 2600 & Rs 25800 with a stop loss above Rs 26590.",-0.115,0.245,Negative
12144,Money Control,gold,21.05.2013,Gold futures edge higher with Federal Reserve policy in focus,0.25,0.5,Positive
12148,Money Control,gold,21.05.2013,"MCX Gold prices have moved down Rs 5859, or 18.20 percent in the June series so far. At 11:07 hrs MCX Gold June contract was trading at Rs 26335 up Rs 247, or 0.95 percent.",-0.027777778,0.644444444,Negative
12150,Money Control,gold,21.05.2013,Gold and silver prices gained nearly 3 percent on Monday after a roller-coaster session that opened with a gut-wrenching dive in silver to its lowest in 2-1/2 years before an abrupt midday turnaround.,-0.0125,0.7,Negative
12151,Money Control,gold,21.05.2013,"Due to outflows from exchange-traded funds and as the dollar firmed, gold drifted lower for an eighth session out of nine on Tuesday",-0.125,0.375,Negative
12152,Money Control,gold,20.05.2013,Karvy Stock Broking has come out with its report on bullion. The research firm has recommended traders to remain on sell side in Gold and Silver.,-0.2,0.4,Negative
12153,Money Control,gold,20.05.2013,"Gold-backed exchange-traded funds have seen massive outflows in recent months, although silver holdings have held up well.",0,0.625,Neutral
12154,Money Control,gold,20.05.2013,"In global markets, which normally sets the price trend on the domestic front, silver tumbled 7 per cent to USD 20.69 an ounce, gold by 1.5 per cent to USD 1,338.85 an ounce.",0.05,0.25,Positive
12155,Money Control,gold,20.05.2013,"MCX GOLDM prices have moved down Rs 4549, or 15.09 percent in the June series so far. At 16:28 hrs MCX GOLDM June contract was trading at Rs 25592 down Rs 332, or 1.28 percent.",-0.07037037,0.525925926,Negative
12156,Money Control,gold,20.05.2013,"The actively traded gold contract for June delivery on the Multi Commodity Exchange (MCX) was 1.28 percent lower at Rs 25,505 per 10 grams at 0904 GMT, after hitting a low of Rs 25,373, a level last seen on April 18.",-0.044444444,0.322222222,Negative
12157,Money Control,gold,20.05.2013,"Gold futures have shed about 22 percent after hitting a peak of 32,464 rupees in November last year.",0,0.066666667,Neutral
12160,Money Control,gold,20.05.2013,"MCX Gold prices have moved down Rs 6692, or 20.79 percent in the June series so far. At 14:06 hrs MCX Gold June contract was trading at Rs 25502 down Rs 333, or 1.29 percent.",-0.07037037,0.525925926,Negative
12161,Money Control,gold,20.05.2013,"Way2Wealth has come out with its report on bullion. According to the research firm, one can sell MCX Gold June below Rs 26100 for price target of Rs 24500 with a stop loss of Rs 26275.",-0.2,0.4,Negative
12163,Money Control,gold,20.05.2013,"Emkay Commodity Research has come out with its report on precious metals and energy. According to the research firm, Gold in India is likely to go down but a weaker rupee on fears of downgrade by S&P could limit the downside in prices.",0.036111111,0.672222222,Positive
12165,Money Control,gold,20.05.2013,"In an interview to CNBC-TV18, Kishore Narne, Associate Director, Head - Commodity & Currency of Motilal Oswal Commodity Broker Pvt Ltd says that any rally in silver should be used to sell.",0,0,Neutral
12168,Money Control,gold,20.05.2013,"MCX Goldguinea prices have moved down Rs 3705, or 15.37 percent in the May series so far. At 11:21 hrs MCX GOLDGUINEA May contract was trading at Rs 20395 down Rs 327, or 1.58 percent.",-0.07037037,0.525925926,Negative
12169,Money Control,gold,20.05.2013,"Investors have been dumping gold, which is down 20 percent so far this year, as stocks and the dollar continue to outperform. If gold closes in the red on Monday, it would match the metal's longest losing streak since March 2009.",-0.018518519,0.42962963,Negative
12170,Money Control,gold,18.05.2013,"Hedge funds and other big speculators in commodities have started selling gold in a big way, trade data showed on Friday, just a month after they had supported the precious metal amid a record tumble in its price.",0.09375,0.39375,Positive
12171,Money Control,gold,17.05.2013,"Gold fell for a seventh straight session on Friday, its longest losing streak in four years, as speculation that the Federal Reserve may soon rein in monetary easing lifted the dollar.",0.2,0.4,Positive
12173,Money Control,gold,17.05.2013,"IIFL has come out with its weekly update on metals & energy. The deterioration in the futures and ETFs would prevail over the healthy physical demand of gold in the short run. We infer that prices could retest the April low of USD1,300-1,320 in the coming weeks, said the research firm.",0.06,0.328571429,Positive
12175,Money Control,gold,17.05.2013,"MCX Goldpetal June contract was trading at Rs 2610 down Rs 16, or 0.61 percent. GOLDPETAL prices have moved down Rs 414, or 13.69 percent in the June series so far.",-0.07037037,0.525925926,Negative
12176,Money Control,gold,17.05.2013,Experts' bearishness comes on the back of the metal seeing the worst decline in a month after investors cut their exposure to bullion. Gold exchange-traded funds (ETFs) fell to its lowest level in four years.,-0.5,0.5,Negative
12178,Money Control,gold,17.05.2013,"MCX Goldm July contract was trading at Rs 26046 down Rs 159, or 0.61 percent. GOLDM prices have moved down Rs 3954, or 13.18 percent in the July series so far.",-0.07037037,0.525925926,Negative
12179,Money Control,gold,17.05.2013,"In a new note to clients, Credit Suisse's Ric Deverall forecasted that gold would plunge to USD 1,100 this year and eventually to USD 1,000 within five years.",0.136363636,0.454545455,Positive
12180,Money Control,gold,17.05.2013,"Fortune Financial Services has come out with its report on Gold, Silver, Copper and Nickel. According to the research firm, MCX Gold June futures contract is looking strong on chart, day traders can buy on dips and major support is seen in range of Rs 25850-25650-25350.",0.073958333,0.408333333,Positive
12182,Money Control,gold,17.05.2013,Tarang Bhanushali of IIFL believes that the dollar index hitting new highs would lead to further selling in gold prices in the near-term.,0.068181818,0.477272727,Positive
12184,Money Control,gold,17.05.2013,"MCX Gold prices have moved down Rs 6067, or 18.85 percent in the June series so far. At 11:26 hrs MCX GOLD June contract was trading at Rs 26127 down Rs 4, or 0.02 percent.",-0.07037037,0.525925926,Negative
12185,Money Control,gold,17.05.2013,Priyank Upadhyay of SSJ Finance & Securities recommends selling copper around Rs 398 per kilogram with stop loss above Rs 402 per kilogram and target around Rs 390-387 per kilogram.,0,0.1,Neutral
12186,Money Control,gold,17.05.2013,"Gold edged up on Friday as stock markets paused after rally, but the metal was still on track for its worst weekly decline in a month as investors cut exposure to bullion, sending holdings in exchange-traded funds to the lowest in four years.",-1,1,Negative
12187,Money Control,gold,16.05.2013,"Gold hit a four-week low on Thursday, declining for a sixth straight day for the first time in more than four years, as investors spooked by recent price falls favoured other assets.",0.1375,0.359722222,Positive
12188,Money Control,gold,16.05.2013,"Geojit Comtrade has come out with its report on metals and energy. According to the research firm, one can sell sell MCX Gold June contract with a stop loss above Rs 26100 for price target of Rs 25700.",-0.1,0.25,Negative
12189,Money Control,gold,16.05.2013,"MCX Goldpetal prices have moved down Rs 412, or 13.72 percent in the May series so far. At 16:12 hrs MCX GOLDPETAL May contract was trading at Rs 2591 down Rs 40, or 1.52 percent.",-0.07037037,0.525925926,Negative
12192,Money Control,gold,16.05.2013,"If gold ends lower on the day, it would be its longest losing streak since March 2009. The drops have already helped to fuel another scramble for bullion that has push Asian premiums for physical gold to record highs.",0,0.071428571,Neutral
12193,Money Control,gold,16.05.2013,"MCX Goldguinea prices have moved down Rs 3330, or 13.76 percent in the June series so far. At 14:07 hrs MCX GOLDGUINEA June contract was trading at Rs 20871 down Rs 317, or 1.50 percent.",-0.07037037,0.525925926,Negative
12195,Money Control,gold,16.05.2013,"Mangal Keshav has come out with its technical alerts on commodities. On the lower side for gold support holds at Rs 26580, a breach below the given levelsâ€¦ further selling is expected till Rs 26000 & 25300 levels, says the research firm.",-0.075,0.35,Negative
12196,Money Control,gold,16.05.2013,"Fortune Financial Services has come out with its technical report on bullion. According to the research firm, MCX Gold June futures contract is looking sideways on chart, day traders can sell on rise or sell at Rs 26450 for price target of Rs 26250 & Rs 26150 with a stop loss above Rs 26600.",-0.05,0.15,Negative
12197,Money Control,gold,16.05.2013,Ram Pitre of Anand Rathi Commodities believes that the strength in the dollar is putting pressure on international prices of gold.,0,0,Neutral
12198,Money Control,gold,16.05.2013,"Overall gold demand fell 13 percent to a three-year low of 963 tonnes in the last quarter as rising jewellery demand and strong appetite for coins and bars failed to offset a sharp drop in investment, chiefly in Exchange-Traded Funds.",-0.031944444,0.358333333,Negative
12199,Money Control,gold,16.05.2013,"MCX GOLD prices have moved down Rs 5984, or 18.59 percent in the June series so far. At 11:30 hrs MCX GOLD June contract was trading at Rs 26210 down Rs 100, or 0.38 percent.",-0.07037037,0.525925926,Negative
12201,Money Control,gold,16.05.2013,"Spot gold had dropped 0.3 percent to USD 1,388.15 an ounce by 0033 GMT after hitting its weakest since April 19 at 1,386.89 an ounce.",0,0,Neutral
12202,Money Control,gold,15.05.2013,"Geojit Comtrade has come out with its trading strategies on Gold. According to the research firm, one can sell gold on pullbacks to USD 1474/ounce for price target of USD 1452 with a stop loss above USD 1488.",-0.1,0.25,Negative
12203,Money Control,gold,15.05.2013,"Gold fell for the fifth straight session on Wednesday, hitting a three-week low as the dollar strengthened to a six-week high versus the euro after weak euro zone data.",-0.00375,0.46625,Negative
12204,Money Control,gold,15.05.2013,"MCX Goldm prices have moved down Rs 3643, or 12.09 percent in the June series so far. MCX Goldm June contract was trading at Rs 26498 down Rs 230, or 0.86 percent.",-0.07037037,0.525925926,Negative
12207,Money Control,gold,15.05.2013,"MCX Goldguinea prices have moved down Rs 2910, or 12.07 percent in the May series so far. At 14:17 hrs MCX Goldguinea May contract was trading at Rs 21190 down Rs 169, or 0.79 percent.",-0.07037037,0.525925926,Negative
12208,Money Control,gold,15.05.2013,"Fortune Financial Services has come out with its technical report on bullion. According to the research firm, one can sell MCX GoldM June around Rs 27000 and average near Rs 27200 with stop loss above Rs 27550 for price target of Rs 26000 and Rs 25300.",-0.041666667,0.233333333,Negative
12210,Money Control,gold,15.05.2013,"Rajini Panicker, Head of Commodities - Research of PhillipCapital says gold is now getting confined to USD 1,400-1,495 per ounce range.",0,0,Neutral
12211,Money Control,gold,15.05.2013,"Priyank Upadhyay of SSJ Finance & Securities suggests selling gold around Rs 26,800-26,850 per 10gm. Place a stop loss for this trade at Rs 27,000 per 10gm for a target of Rs 26,300-26,400 per 10gm.",0,0,Neutral
12213,Money Control,gold,15.05.2013,"Emkay Commodity Research has come out with its report on Gold. According to the research firm, Gold in India is likely to go down but a weaker rupee could limit the downside in prices.",-0.118518519,0.562962963,Negative
12214,Money Control,gold,15.05.2013,"Gold had climbed 0.11 percent to USD 1,426.96 an ounce by 0014 GMT. It fell for a fourth consecutive session on Tuesday, its longest losing streak in over two months, as economic optimism and record high US equities dimmed its appeal as a so-called safe haven.",0.215,0.31,Positive
12215,Money Control,gold,14.05.2013,"Gold edged lower on Tuesday, snapping earlier gains, as the dollar steadied against the euro after mixed European economic data, while investor sentiment remained cautious and physical demand slowed in some markets.",0.04,0.218571429,Positive
12216,Money Control,gold,14.05.2013,"The central bank said the measure is aimed to moderate demand for the yellow metal, but banks should meet the genuine needs of gold jewellery exporters.",0.1,0.3625,Positive
12217,Money Control,gold,14.05.2013,"MCX Goldpetal prices have moved down Rs 337, or 11.22 percent in the May series so far. At 16:56 hrs MCX GOLDPETAL May contract was trading at Rs 2666 down Rs 13, or 0.49 percent.",-0.07037037,0.525925926,Negative
12220,Money Control,gold,14.05.2013,"Geojit Comtrade has come out with its report on metals and energy. According to the research firm, one can sell MCX Gold June around Rs 26850 levels with a stop loss above Rs 27000 for a price target of Rs 26600.",-0.1,0.25,Negative
12222,Money Control,gold,14.05.2013,"MCX Goldm prices have moved down Rs 3167, or 10.56 percent in the July series so far. MCX Goldm August contract was trading at Rs 26985 down Rs 110, or 0.41 percent.",-0.07037037,0.525925926,Negative
12223,Money Control,gold,14.05.2013,Karvy Commodities Broking has come out with its report on bullion. The research firm has recommended to sell gold and silver at higher levels.,0.025,0.45,Positive
12224,Money Control,gold,14.05.2013,"Emkay Commodity Research has come out with its report on precious and base metals. According to the research firm, Gold in India is likely to go down as restrictions by RBI on bank‘s gold imports would ease the import demand and stronger rupee can also bring prices down.",-0.135185185,0.662962963,Negative
12225,Money Control,gold,14.05.2013,"Priti Gupta, Director of Anand Rathi Commodities expects some correction in gold. She has a buy call on gold as well as silver.",0,0,Neutral
12227,Money Control,gold,14.05.2013,"MCX Gold prices have moved down Rs 5318, or 16.52 percent in the June series so far. At 11:09 hrs MCX Gold June contract was trading at Rs 26876 up Rs 22, or 0.08 percent.",-0.027777778,0.644444444,Negative
12228,Money Control,gold,14.05.2013,"Dharmesh Bhatia of Kotak Commodities advises buying MCX crude around Rs 5,150-5,160 per barrel with a stop loss at Rs 5,060 per barrel and a target of Rs 5,280-5,300 per barrel.",-0.7,1,Negative
12230,Money Control,gold,14.05.2013,"Mangal Keshav has come out with its report on Gold. According to the research firm, Gold June futures prices still hold strong resistance at Rs 27500 and trend remains down till the given level holds. On the lower side, support holds at Rs 26580, a breach below the given levels, further selling is expected till Rs 26000-25300 levels.",-0.004444444,0.464444444,Negative
12232,Money Control,gold,13.05.2013,"MCX Goldpetal prices have moved down Rs 333, or 11.09 percent in the May series so far. At 16:58 hrs MCX GOLDPETAL May contract was trading at Rs 2670 down Rs 25, or 0.93 percent.",-0.07037037,0.525925926,Negative
12234,Money Control,gold,13.05.2013,"With gold imports putting pressure on the current account deficit, the Reserve Bank today imposed restrictions on import of the yellow metal by banks.",0,0.2,Neutral
